,acc1_x,acc1_y,acc1_z,acc2_x,acc2_y,acc2_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,force
194,-0.0994689293119266,0.39030643388888886,-0.2898913441590214,-0.0659179687512742,-0.3813476562487258,0.3214111328134557,-0.0260061958074,-0.027153827378199998,-0.0134285801192,-0.0001948633599243164,7.08053220336914e-05,0.0005931410132324218,1
195,-0.09232694420489296,0.3920156269062181,-0.2916921010856269,-0.0729980468756371,-0.3874511718756371,0.31640625,-0.0267692284042,-0.0223925039746,-0.014405261843,-0.00019528242091064452,7.417700402832031e-05,0.0005931410132324218,1
196,0.004364546452599388,0.480680014648318,-0.26016359418960244,0.11486816406218145,-0.6916503906269112,0.3745117187512742,-0.0275933036086,-0.0137549749792,-0.0151377731358,-0.00019528242091064452,7.417700402832031e-05,0.0005931410132324218,1
197,0.07914174093272171,0.5565864973751274,-0.1013612501529052,-0.04003906250254842,-0.3308105468756371,0.4998779296890928,-0.0354067573994,0.0779615431504,-0.0155345500862,-0.00019528242091064452,7.417700402832031e-05,0.0005931410132324218,1
198,-0.4585825906472986,0.20727017458205912,-0.39494567207951065,-0.33593749999999994,-0.21191406249745157,0.2584228515647298,-0.0437695946598,0.0751535831944,-0.018800329600200002,-0.00019528242091064452,7.417700402832031e-05,0.0005931410132324218,1
199,-0.03613722378185525,0.2556159199133537,-0.4419484800407747,-0.2521972656269113,-0.3328857421865443,0.13049316406218145,-0.0368107373774,-0.0447035771036,-0.020967342175,-0.0001944442989379883,7.628430528564453e-05,0.0005931410132324218,1
200,-0.04315712367482161,0.3539250396788991,-0.3684531803211009,-0.17272949218654435,-0.3625488281243629,0.20666503906218145,-0.0275627823048,-0.0357303137658,-0.0131538883844,-0.0001944442989379883,7.628430528564453e-05,0.0005931410132324218,1
201,-0.08903064338939858,0.3711695763659531,-0.3247466731753313,-0.11584472656472987,-0.3588867187512742,0.3238525390621814,-0.0216111280502,-0.0290156269144,-0.006439201532800001,-0.0001944442989379883,7.628430528564453e-05,0.0005931410132324218,1
202,-0.09251007202854229,0.36881943596839956,-0.3030765474311926,-0.0827636718756371,-0.365234375,0.3608398437512742,-0.0185589976632,-0.0289545843066,-0.003112379411,-0.0001944442989379883,7.628430528564453e-05,0.0005931410132324218,1
203,-0.09843120497961264,0.3733671102446483,-0.3034733243781855,-0.06848144531090723,-0.3668212890621814,0.3479003906269113,-0.019444115475400002,-0.029198754737600002,-0.00286820898,-0.00019528242091064452,7.501992453613281e-05,0.0005927090095825195,1
204,-0.0953790745922528,0.37437431327217124,-0.3101269686238532,-0.07128906249745158,-0.36303710937308864,0.3272705078134556,-0.020603925022399997,-0.0308469051466,-0.00286820898,-0.00019528242091064452,7.501992453613281e-05,0.0005927090095825195,1
205,-0.10310096447502548,0.3688499572680938,-0.3107984373088685,-0.09143066406218145,-0.3570556640621814,0.3045654296890927,-0.0210007019728,-0.0329833964174,-0.0026240385491999997,-0.00019528242091064452,7.501992453613281e-05,0.0005927090095825195,1
206,-0.10810645830784912,0.3678732755453618,-0.3073190086697247,-0.10778808593781855,-0.36132812499999994,0.2933349609378185,-0.020939659365000002,-0.0332275668484,-0.0038754120078,-0.0001957014819091797,7.670576553955078e-05,0.0005940050205322266,1
207,-0.10542058356778797,0.37214625808868496,-0.3076547430122324,-0.10778808593781855,-0.3712158203109072,0.3009033203109072,-0.020024020248999998,-0.032830789898,-0.0034786350574,-0.0001957014819091797,7.670576553955078e-05,0.0005940050205322266,1
208,-0.10114760102446484,0.37922720058613657,-0.30408375045871555,-0.10644531249745157,-0.3712158203109072,0.31738281249745154,-0.0191389024366,-0.0313352460084,-0.0026240385491999997,-0.0001957014819091797,7.670576553955078e-05,0.0005940050205322266,1
209,-0.10389451837410804,0.3802954462232416,-0.3004211939959225,-0.10131835937308868,-0.3679199218756371,0.3304443359378185,-0.0189557746134,-0.0311215968814,-0.0025324746376,-0.0001957014819091797,7.670576553955078e-05,0.0005940050205322266,1
210,-0.10731290440876656,0.37797582712538225,-0.3035954095973496,-0.10705566406218145,-0.3679199218756371,0.3304443359378185,-0.019047338525000002,-0.0320982786052,-0.0019220485601999999,-0.0001944442989379883,7.670576553955078e-05,0.0005931410132324218,1
211,-0.09992674886850153,0.3814552557696228,-0.2986204370642202,-0.10168457031090723,-0.3715820312487258,0.318359375,-0.019444115475400002,-0.0350283237768,-0.0009148455324,-0.0001944442989379883,7.670576553955078e-05,0.0005931410132324218,1
212,-0.10575631791029562,0.38630814308358813,-0.2948357953873598,-0.09741210937308868,-0.3796386718756371,0.318359375,-0.0200545415528,-0.0335022585832,-0.0008843242286000001,-0.0001944442989379883,7.670576553955078e-05,0.0005931410132324218,1
213,-0.10893053351172273,0.3858808448318043,-0.28912831155963303,-0.10119628906218145,-0.3758544921865443,0.3104248046890927,-0.020603925022399997,-0.0330139177214,-0.0004265046704,-0.0001944442989379883,7.670576553955078e-05,0.0005931410132324218,1
214,-0.10947991698267073,0.38362226834352703,-0.2934012941029562,-0.10449218750254842,-0.37280273437308864,0.306640625,-0.0208480954534,-0.0320677573014,3.13148876e-05,-0.0001948633599243164,7.79701462890625e-05,0.0005927090095825195,1
215,-0.10987669393476045,0.3811500427319062,-0.2967586375280326,-0.10729980468909275,-0.3751220703109072,0.3122558593730887,-0.0209091380612,-0.029992308638200002,-9.0770328e-05,-0.0001948633599243164,7.79701462890625e-05,0.0005927090095825195,1
216,-0.1075265535321101,0.38157734098369006,-0.2973995849082569,-0.1047363281243629,-0.3747558593730887,0.3217773437512742,-0.0212448724038,-0.0285578073562,0.0006112196612,-0.0001948633599243164,7.79701462890625e-05,0.0005927090095825195,1
217,-0.1075265535321101,0.389390794775739,-0.29663655231396535,-0.1005859375025484,-0.3715820312487258,0.3236083984352701,-0.0214585215308,-0.0266654865164,0.0012521670424,-0.0001948633599243164,7.79701462890625e-05,0.0005927090095825195,1
218,-0.09122817726809379,0.39494567207951065,-0.2887315346126402,-0.09350585937308868,-0.3787841796890927,0.3153076171865443,-0.0217942558734,-0.026726529124,0.0012216457386,-0.0001948633599243164,7.965598728027344e-05,0.0005922770059204102,1
219,-0.11356977170234454,0.38487364180428135,-0.2909595897961264,-0.08178710937308868,-0.3887939453109072,0.3193359375025484,-0.030096050526,-0.022941887444199997,0.0017710292082000001,-0.0001948633599243164,7.965598728027344e-05,0.0005922770059204102,1
220,-0.10493224270642201,0.3813636918552497,-0.2974606275178389,-0.09851074218654433,-0.3668212890621814,0.3168945312487258,-0.0231677145476,-0.0172038823166,0.0012826883462,-0.0001948633599243164,7.965598728027344e-05,0.0005922770059204102,1
221,0.16087779270132516,0.5841167134658511,-0.1896593822477064,-0.0788574218756371,-0.4080810546890927,0.3037109375025484,-0.0245106519178,0.002177145641,0.0016184226888,-0.0001948633599243164,7.965598728027344e-05,0.0005922770059204102,1
