,imu-millis,millis,x,y,pres
114,2.502685546875,2.0,-0.19250488279999445,0.9625244139999722,0.0
115,2.502685546875,3.0,-0.19250488279999445,1.0587158202999944,0.0
116,2.502685546875,0.0,0.0,0.0,0.0
117,2.502685546875,3.0,-0.19250488279999445,1.0588378907000333,0.0
118,2.502685546875,3.0,-0.19250488279999445,1.155029296900011,0.0
119,2.502685546875,2.0,-0.19250488290003887,1.1550292967999667,0.0
120,2.502685546875,3.0,-0.2888183592999667,1.2512207032000333,0.0
121,2.502685546875,3.0,-0.19250488279999445,1.1550292967999667,0.0
122,2.502685546875,3.0,-0.28869628910001666,1.3475341797000056,0.0
123,2.502685546875,3.0,-0.19250488279999445,1.3475341797000056,0.0
124,2.502685546875,2.0,-0.09631347660001666,1.3475341797000056,0.0
125,2.502685546875,3.0,-0.19250488279999445,1.4438476561999778,0.0
126,2.502685546875,0.0,0.0,0.0,0.0
127,2.50244140625,3.0,-0.09619140630002221,1.2512207032000333,0.0
128,2.502685546875,3.0,-0.19250488279999445,1.251220703099989,0.0
129,2.502685546875,2.0,-0.09619140619997779,1.155029296900011,0.0
130,2.502685546875,3.0,-0.09631347660001666,1.1550292967999667,0.0
131,2.502685546875,3.0,-0.19250488279999445,1.2513427735000278,0.0
132,2.502685546875,3.0,-0.09619140619997779,1.251220703099989,0.0
133,2.502685546875,3.0,-0.09631347660001666,1.2513427733999833,0.0
134,2.502685546875,2.0,-0.19250488279999445,1.155029296900011,0.0
135,2.502685546875,3.0,-0.19250488279999445,1.155029296900011,0.0
136,2.502685546875,0.0,0.0,0.0,0.0
137,2.502685546875,3.0,-0.28869628910001666,1.155029296900011,0.0
138,2.502685546875,3.0,-0.19250488279999445,1.0587158202999944,0.0
139,2.502685546875,2.0,-0.09631347660001666,1.058837890599989,0.0
140,2.502685546875,3.0,-0.19250488279999445,1.0587158202999944,0.0
141,2.502685546875,3.0,-0.19250488279999445,1.155029296900011,0.0
142,2.502685546875,3.0,-0.09619140619997779,1.155029296900011,0.0
143,2.502685546875,2.0,-0.09631347660001666,1.2513427733999833,0.0
144,2.502685546875,4.0,-0.09619140630002221,1.3475341797000056,0.0
145,2.502685546875,0.0,0.0,0.0,0.0
146,2.502685546875,2.0,-0.19250488279999445,1.251220703099989,0.0
147,2.502685546875,3.0,-0.19250488279999445,1.2513427733999833,0.0
148,2.502685546875,3.0,-0.19250488279999445,1.0587158204000389,0.0
149,2.502685546875,2.0,-0.09631347660001666,0.9625244139999722,0.0
150,2.502685546875,3.0,-0.09619140619997779,1.0587158202999944,0.0
151,2.502685546875,3.0,-0.19250488279999445,0.9625244141000167,0.0
152,2.502685546875,3.0,-0.19250488279999445,0.8663330077999944,0.0
153,2.502685546875,3.0,-0.19250488279999445,0.9625244141000167,0.0
154,2.502685546875,2.0,-0.19250488279999445,0.9625244139999722,0.0
155,2.502685546875,3.0,-0.19250488290003887,0.9625244141000167,0.0
156,2.502685546875,0.0,0.0,0.0,0.0
157,2.502685546875,3.0,-0.2888183592999667,1.0587158202999944,0.0
158,2.502685546875,3.0,-0.19250488279999445,0.9625244141000167,0.0
159,2.502685546875,2.0,-0.19250488290003887,0.9625244139999722,0.0
160,2.502685546875,3.0,-0.19250488279999445,0.8663330077999944,0.0
161,2.502685546875,3.0,-0.09619140619997779,0.8662109376000444,0.0
162,2.502685546875,3.0,-0.19250488279999445,0.8663330077999944,0.0
163,2.50244140625,2.0,-0.19250488290003887,0.8662109375,0.0
164,2.502685546875,3.0,-0.09631347649997224,0.7700195311999778,0.0
165,2.502685546875,3.0,-0.19250488279999445,0.7700195313000222,0.0
166,2.502685546875,0.0,0.0,0.0,0.0
167,2.502685546875,3.0,-0.1923828125,0.8663330077999944,0.0
168,2.502685546875,3.0,-0.2888183594000111,0.7700195311999778,0.0
169,2.502685546875,2.0,-0.19250488279999445,0.7700195313000222,0.0
170,2.502685546875,3.0,-0.19250488279999445,0.8662109375,0.0
171,2.502685546875,3.0,-0.19250488279999445,1.058837890599989,0.0
172,2.502685546875,3.0,-0.19250488279999445,1.251220703099989,0.0
173,2.502685546875,3.0,-0.09619140630002221,1.155029296900011,0.0
174,2.502685546875,2.0,-0.19250488279999445,1.155029296900011,0.0
175,5.00537109375,3.0,-0.19250488279999445,0.9625244139999722,0.0
176,-2.502685546875,0.0,0.0,0.0,0.0
177,5.00537109375,3.0,-0.09631347660001666,0.7700195313000222,0.0
178,2.502685546875,3.0,-0.09619140619997779,0.8662109375,0.0
179,2.502685546875,2.0,-0.09631347660001666,0.7700195311999778,0.0
180,2.502685546875,3.0,-0.09619140630002221,0.8663330079000389,0.0
181,2.502685546875,3.0,-0.09631347649997224,0.8662109373999556,0.0
182,2.502685546875,3.0,-0.09619140630002221,0.8663330079000389,0.0
183,2.502685546875,2.0,-0.09631347649997224,0.9625244139999722,0.0
184,2.502685546875,3.0,-0.09619140630002221,0.7700195313000222,0.0
185,5.00537109375,3.0,-0.09631347649997224,0.8662109375,0.0
186,-2.502685546875,0.0,0.0,0.0,0.0
187,5.00537109375,3.0,-0.09619140630002221,0.8663330077999944,0.0
188,2.502685546875,3.0,-0.09631347660001666,0.8662109375,0.0
189,2.502685546875,2.0,-0.09619140619997779,0.8663330077999944,0.0
190,2.502685546875,3.0,0.0,0.7700195311999778,0.0
191,2.502685546875,3.0,0.0,0.7700195313000222,0.0
192,2.502685546875,3.0,-0.09631347660001666,0.8662109375,0.0
193,2.502685546875,2.0,-0.09619140619997779,0.8663330077999944,0.0
194,2.502685546875,3.0,0.0,0.8662109375,0.0
195,2.502685546875,3.0,-0.09631347660001666,0.8663330077999944,0.0
196,5.00537109375,3.0,0.0,0.8662109375,0.0
197,-2.502685546875,0.0,0.0,0.0,0.0
198,5.00537109375,3.0,-0.09619140619997779,0.8663330077999944,0.0
199,2.50244140625,3.0,-0.09631347660001666,1.0587158204000389,0.0
200,2.502685546875,2.0,-0.09619140619997779,1.1550292967999667,0.0
201,2.502685546875,3.0,-0.09631347660001666,1.3475341797000056,0.0
202,2.502685546875,3.0,0.0,1.3475341797000056,0.0
203,2.502685546875,2.0,-0.09619140619997779,1.155029296900011,0.0
204,2.502685546875,3.0,0.0,0.9625244139999722,0.0
205,2.502685546875,3.0,0.0,0.8662109375,0.0
206,5.00537109375,3.0,0.0,0.7700195313000222,0.0
207,-2.502685546875,0.0,0.0,0.0,0.0
208,5.00537109375,3.0,0.0,0.8663330077999944,0.0
209,2.502685546875,2.0,0.0,0.7700195313000222,0.0
210,2.502685546875,3.0,0.0,0.3850097655999889,0.0
211,2.502685546875,3.0,0.19250488279999445,1.0587158202999944,0.0
212,2.502685546875,3.0,0.0,0.3850097655999889,0.0
213,2.502685546875,3.0,0.19250488279999445,1.058837890599989,0.0
214,2.502685546875,2.0,0.19250488279999445,0.3850097657000333,0.0
215,2.502685546875,3.0,0.0,0.9625244139999722,0.0
216,5.00537109375,3.0,0.19250488279999445,0.3850097655999889,0.0
217,-2.502685546875,0.0,0.0,0.0,0.0
218,5.00537109375,3.0,0.0,1.0587158204000389,0.0
219,2.502685546875,2.0,0.19250488279999445,0.7700195311999778,0.0
220,2.502685546875,3.0,0.19250488279999445,0.3850097655999889,0.0
221,2.502685546875,3.0,0.0,1.0588378907000333,0.0
222,2.502685546875,3.0,0.19250488279999445,0.3850097655999889,0.0
223,2.502685546875,2.0,0.19250488279999445,1.155029296900011,0.0
224,2.502685546875,3.0,0.19250488290003887,0.9625244139999722,0.0
225,2.502685546875,3.0,0.19250488279999445,0.9625244141000167,0.0
226,2.502685546875,3.0,0.19250488279999445,1.0587158202999944,0.0
227,2.502685546875,2.0,0.19250488279999445,0.8663330077999944,0.0
228,2.502685546875,3.0,0.19250488279999445,0.7700195313000222,0.0
229,2.502685546875,0.0,0.0,0.0,0.0
230,2.502685546875,3.0,0.0,0.3850097655999889,0.0
231,2.502685546875,3.0,0.19250488279999445,0.9625244141000167,0.0
232,2.502685546875,3.0,0.0,0.28869628899997224,0.0
233,2.502685546875,3.0,0.19250488279999445,0.9625244141000167,0.0
234,2.502685546875,2.0,0.0,0.2888183592999667,0.0
235,2.50244140625,3.0,0.19250488290003887,0.8662109376000444,0.0
236,2.502685546875,3.0,0.0,0.7700195311999778,0.0
237,2.502685546875,0.0,0.0,0.0,0.0
238,2.502685546875,3.0,0.0,0.28869628910001666,0.0
239,2.502685546875,2.0,0.19250488279999445,0.9625244139999722,0.0
240,2.502685546875,3.0,0.0,0.3850097657000333,0.0
241,2.502685546875,3.0,0.0,0.8663330077999944,0.0
242,2.502685546875,3.0,0.19250488279999445,0.3850097655999889,0.0
243,2.502685546875,2.0,0.0,0.9625244139999722,0.0
244,2.502685546875,3.0,0.0,0.3850097657000333,0.0
245,2.502685546875,3.0,0.0,0.9625244139999722,0.0
246,2.502685546875,3.0,0.0,0.7700195313000222,0.0
247,2.502685546875,2.0,0.0,0.3850097655999889,0.0
248,2.502685546875,3.0,0.0,0.9625244141000167,0.0
249,2.502685546875,0.0,0.0,0.0,0.0
250,2.502685546875,3.0,0.0,0.3850097655999889,0.0
251,2.502685546875,3.0,0.1923828125,0.7700195313000222,0.0
252,2.502685546875,3.0,0.0,0.28869628899997224,0.0
253,2.502685546875,3.0,0.0,0.7700195313000222,0.0
254,2.502685546875,2.0,0.0,0.2888183592999667,0.0
255,2.502685546875,3.0,0.19250488279999445,0.7700195313000222,0.0
256,2.502685546875,3.0,0.0,0.28869628910001666,0.0
257,2.502685546875,2.0,0.19250488279999445,0.7700195311999778,0.0
258,2.502685546875,3.0,0.0,0.2888183594000111,0.0
259,2.502685546875,0.0,0.0,0.0,0.0
260,2.502685546875,3.0,0.0,0.28869628899997224,0.0
261,2.502685546875,3.0,0.0,0.2888183594000111,0.0
262,2.502685546875,2.0,0.0,0.28869628910001666,0.0
263,2.502685546875,3.0,0.19250488279999445,0.3850097655999889,0.0
264,2.502685546875,3.0,0.0,0.3850097655999889,0.0
265,2.502685546875,3.0,0.0,0.3850097657000333,0.0
266,2.502685546875,3.0,0.19250488279999445,0.3850097655999889,0.0
267,2.502685546875,2.0,0.0,0.2888183594000111,0.0
268,2.502685546875,3.0,0.0,0.28869628899997224,0.0
269,2.502685546875,0.0,0.0,0.0,0.0
270,2.502685546875,3.0,0.19250488279999445,0.3850097655999889,0.0
271,2.50244140625,3.0,0.0,0.2888183594000111,0.0
272,2.502685546875,3.0,0.19250488290003887,0.3850097655999889,0.0
273,2.502685546875,2.0,0.0,0.3850097657000333,0.0
274,2.502685546875,3.0,0.0,0.28869628899997224,0.0
275,2.502685546875,3.0,0.0,0.7700195313000222,0.0
276,2.502685546875,3.0,0.19250488279999445,0.2888183594000111,0.0
277,2.502685546875,2.0,0.0,0.8662109373999556,0.0
278,2.502685546875,3.0,0.0,0.3850097657000333,0.0
279,2.502685546875,0.0,0.0,0.0,0.0
280,2.502685546875,3.0,0.0,1.058837890599989,0.0
281,2.502685546875,3.0,0.19250488279999445,0.7700195313000222,0.0
282,2.502685546875,2.0,0.0,0.7700195311999778,0.0
283,2.502685546875,3.0,0.19250488279999445,0.7698974608999833,0.0
284,2.502685546875,3.0,0.0,0.3850097657000333,0.0
285,2.502685546875,3.0,0.19250488279999445,1.058837890599989,0.0
286,2.502685546875,3.0,0.0,0.28869628899997224,0.0
287,2.502685546875,0.0,0.0,0.0,0.0
288,2.502685546875,3.0,0.19250488279999445,0.9625244141000167,0.0
289,2.502685546875,2.0,0.0,0.3850097655999889,0.0
290,2.502685546875,3.0,0.19250488279999445,0.8663330079000389,0.0
291,2.502685546875,3.0,0.0,0.28869628899997224,0.0
292,2.502685546875,3.0,0.0,0.7700195313000222,0.0
293,2.502685546875,2.0,0.19250488279999445,0.2888183592999667,0.0
294,2.502685546875,3.0,0.0,0.7700195313000222,0.0
295,2.502685546875,3.0,0.19250488279999445,0.28869628910001666,0.0
296,2.502685546875,3.0,0.0,0.8663330077999944,0.0
297,2.502685546875,2.0,0.19250488290003887,0.28869628899997224,0.0
298,2.502685546875,3.0,0.0,0.7700195313000222,0.0
299,2.502685546875,0.0,0.0,0.0,0.0
300,2.502685546875,3.0,0.0,0.2888183592999667,0.0
301,2.502685546875,3.0,0.19250488279999445,1.0587158204000389,0.0
302,2.502685546875,2.0,0.19250488279999445,0.9625244139999722,0.0
303,2.502685546875,3.0,0.19250488279999445,0.8663330077999944,0.0
304,2.502685546875,3.0,0.0,0.7700195313000222,0.0
305,2.502685546875,3.0,0.0,0.7700195311999778,0.0
306,2.502685546875,3.0,0.19250488279999445,0.28869628910001666,0.0
307,2.50244140625,2.0,0.0,0.8663330077999944,0.0
308,2.502685546875,3.0,0.19250488279999445,0.3850097655999889,0.0
309,2.502685546875,0.0,0.0,0.0,0.0
310,2.502685546875,3.0,0.0,0.9625244141000167,0.0
311,2.502685546875,3.0,0.0,0.3850097655999889,0.0
312,2.502685546875,3.0,0.19250488279999445,0.8662109375,0.0
313,2.502685546875,2.0,0.0,0.19250488279999445,0.0
314,2.502685546875,3.0,0.0,0.2888183594000111,0.0
315,2.502685546875,3.0,0.0,0.7700195313000222,0.0
316,2.502685546875,3.0,0.0,0.28869628899997224,0.0
317,2.502685546875,2.0,0.19250488290003887,0.3850097657000333,0.0
318,2.502685546875,3.0,0.0,0.8663330077999944,0.0
319,2.502685546875,0.0,0.0,0.0,0.0
320,2.502685546875,3.0,0.0,0.19250488279999445,0.0
321,2.502685546875,3.0,0.0,0.28869628899997224,0.0
322,2.502685546875,2.0,0.19250488279999445,0.2888183594000111,0.0
323,2.502685546875,3.0,0.0,0.28869628910001666,0.0
324,2.502685546875,3.0,0.0,0.19250488279999445,0.0
325,2.502685546875,3.0,0.0,0.2888183594000111,0.0
326,2.502685546875,3.0,0.19250488279999445,0.19250488279999445,0.0
327,2.502685546875,2.0,0.0,0.19250488279999445,0.0
328,5.00537109375,3.0,0.19250488279999445,0.09619140619997779,0.0
329,-2.502685546875,0.0,0.0,0.0,0.0
330,5.00537109375,3.0,0.0,0.19250488290003887,0.0
331,2.502685546875,3.0,0.0,0.09631347649997224,0.0
332,2.502685546875,2.0,0.19250488279999445,0.09619140630002221,0.0
333,2.502685546875,3.0,0.0,0.09631347649997224,0.0
334,2.502685546875,3.0,0.0,0.09619140630002221,0.0
335,2.502685546875,3.0,0.0,0.09619140619997779,0.0
336,2.502685546875,3.0,0.19250488279999445,0.09631347660001666,0.0
337,2.502685546875,2.0,0.0,0.09619140619997779,0.0
338,5.00537109375,3.0,0.0,0.0,0.0
339,-2.502685546875,0.0,0.0,0.0,0.0
340,5.00537109375,3.0,0.0,0.09631347660001666,0.0
341,2.502685546875,3.0,0.0,0.0,0.0
342,2.502685546875,5.0,0.0,0.0,0.0
343,2.50244140625,0.0,0.0,0.0,0.0
344,2.502685546875,3.0,0.0,0.0,0.0
345,2.502685546875,3.0,0.0,0.09619140619997779,0.0
346,2.502685546875,3.0,0.0,0.0,0.0
347,2.502685546875,2.0,0.19250488279999445,0.0,0.0
348,5.00537109375,3.0,0.0,0.0,0.0
349,-2.502685546875,0.0,0.0,0.0,0.0
350,5.00537109375,3.0,0.0,0.0,0.0
351,2.502685546875,3.0,0.0,0.09631347660001666,0.0
352,2.502685546875,2.0,0.0,0.0,0.0
353,2.502685546875,3.0,0.0,0.0,0.0
354,2.502685546875,3.0,0.0,0.0,0.0
355,2.502685546875,3.0,0.0,0.0,0.0
356,2.502685546875,0.0,0.0,0.0,0.0
357,2.502685546875,5.0,0.0,0.0,0.0
358,2.502685546875,0.0,0.0,0.0,0.0
359,2.502685546875,6.0,0.0,0.0,0.0
360,2.502685546875,0.0,0.0,0.0,0.0
361,2.502685546875,3.0,0.0,0.0,0.0
362,2.502685546875,2.0,0.0,0.0,0.0
363,2.502685546875,3.0,0.0,0.0,0.0
364,2.502685546875,3.0,0.0,0.0,0.0
365,2.502685546875,3.0,0.0,0.0,0.0
366,2.502685546875,2.0,0.0,-0.19250488279999445,0.0
367,2.502685546875,3.0,0.0,-0.19250488279999445,0.0
368,2.502685546875,3.0,0.0,-0.19250488279999445,0.0
369,2.502685546875,0.0,0.0,0.0,0.0
370,2.502685546875,3.0,0.0,0.0,0.0
371,2.502685546875,3.0,0.19250488279999445,0.0,0.0
372,2.502685546875,2.0,0.19250488279999445,0.0,0.0
